RAF 89 AIRFOIL
  1.000000  0.000000
  0.900000  0.028510
  0.800000  0.056520
  0.700000  0.084030
  0.600000  0.109140
  0.500000  0.127550
  0.400000  0.137560
  0.300000  0.139370
  0.200000  0.129480
  0.100000  0.100390
  0.050000  0.073050
  0.025000  0.052320
  0.000000  0.000000
  0.025000 -0.048480
  0.050000 -0.066350
  0.100000 -0.087810
  0.200000 -0.107420
  0.300000 -0.110630
  0.400000 -0.105440
  0.500000 -0.094750
  0.600000 -0.076760
  0.700000 -0.058270
  0.800000 -0.038280
  0.900000 -0.019290
  1.000000  0.000000
