   0.0000000e+00   0.0000000e+00
   3.3444816e-03   1.7813323e-02
   6.6889632e-03   2.5176969e-02
   1.0033445e-02   3.0815830e-02
   1.3377926e-02   3.5558993e-02
   1.6722408e-02   3.9727583e-02
   2.0066890e-02   4.3486256e-02
   2.3411371e-02   4.6932783e-02
   2.6755853e-02   5.0130830e-02
   3.0100334e-02   5.3124588e-02
   3.3444816e-02   5.5946201e-02
   3.6789298e-02   5.8619912e-02
   4.0133779e-02   6.1164534e-02
   4.3478261e-02   6.3595008e-02
   4.6822742e-02   6.5923433e-02
   5.0167224e-02   6.8159763e-02
   5.3511706e-02   7.0312306e-02
   5.6856187e-02   7.2388077e-02
   6.0200669e-02   7.4393063e-02
   6.3545151e-02   7.6332419e-02
   6.6889632e-02   7.8210623e-02
   7.0234114e-02   8.0031592e-02
   7.3578595e-02   8.1798774e-02
   7.6923077e-02   8.3515224e-02
   8.0267559e-02   8.5183663e-02
   8.3612040e-02   8.6806525e-02
   8.6956522e-02   8.8386000e-02
   9.0301003e-02   8.9924065e-02
   9.3645485e-02   9.1422511e-02
   9.6989967e-02   9.2882969e-02
   1.0033445e-01   9.4306927e-02
   1.0367893e-01   9.5695745e-02
   1.0702341e-01   9.7050677e-02
   1.1036789e-01   9.8372872e-02
   1.1371237e-01   9.9663394e-02
   1.1705686e-01   1.0092323e-01
   1.2040134e-01   1.0215329e-01
   1.2374582e-01   1.0335442e-01
   1.2709030e-01   1.0452741e-01
   1.3043478e-01   1.0567301e-01
   1.3377926e-01   1.0679190e-01
   1.3712375e-01   1.0788473e-01
   1.4046823e-01   1.0895210e-01
   1.4381271e-01   1.0999459e-01
   1.4715719e-01   1.1101274e-01
   1.5050167e-01   1.1200704e-01
   1.5384615e-01   1.1297798e-01
   1.5719064e-01   1.1392602e-01
   1.6053512e-01   1.1485158e-01
   1.6387960e-01   1.1575506e-01
   1.6722408e-01   1.1663686e-01
   1.7056856e-01   1.1749735e-01
   1.7391304e-01   1.1833686e-01
   1.7725753e-01   1.1915574e-01
   1.8060201e-01   1.1995430e-01
   1.8394649e-01   1.2073286e-01
   1.8729097e-01   1.2149169e-01
   1.9063545e-01   1.2223108e-01
   1.9397993e-01   1.2295129e-01
   1.9732441e-01   1.2365259e-01
   2.0066890e-01   1.2433521e-01
   2.0401338e-01   1.2499940e-01
   2.0735786e-01   1.2564538e-01
   2.1070234e-01   1.2627338e-01
   2.1404682e-01   1.2688359e-01
   2.1739130e-01   1.2747624e-01
   2.2073579e-01   1.2805151e-01
   2.2408027e-01   1.2860960e-01
   2.2742475e-01   1.2915069e-01
   2.3076923e-01   1.2967497e-01
   2.3411371e-01   1.3018259e-01
   2.3745819e-01   1.3067374e-01
   2.4080268e-01   1.3114858e-01
   2.4414716e-01   1.3160727e-01
   2.4749164e-01   1.3204995e-01
   2.5083612e-01   1.3247679e-01
   2.5418060e-01   1.3288792e-01
   2.5752508e-01   1.3328350e-01
   2.6086957e-01   1.3366366e-01
   2.6421405e-01   1.3402853e-01
   2.6755853e-01   1.3437825e-01
   2.7090301e-01   1.3471296e-01
   2.7424749e-01   1.3503277e-01
   2.7759197e-01   1.3533781e-01
   2.8093645e-01   1.3562821e-01
   2.8428094e-01   1.3590408e-01
   2.8762542e-01   1.3616554e-01
   2.9096990e-01   1.3641271e-01
   2.9431438e-01   1.3664569e-01
   2.9765886e-01   1.3686461e-01
   3.0100334e-01   1.3706957e-01
   3.0434783e-01   1.3726067e-01
   3.0769231e-01   1.3743803e-01
   3.1103679e-01   1.3760175e-01
   3.1438127e-01   1.3775192e-01
   3.1772575e-01   1.3788866e-01
   3.2107023e-01   1.3801205e-01
   3.2441472e-01   1.3812221e-01
   3.2775920e-01   1.3821922e-01
   3.3110368e-01   1.3830319e-01
   3.3444816e-01   1.3837420e-01
   3.3779264e-01   1.3843236e-01
   3.4113712e-01   1.3847775e-01
